pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y
2114,2115,2114,2115,-313.8865051269531,205.19784545898438,-313.8865051269531,205.19784545898438,0.0,-318.57940673828125,205.47537231445312,4.701100582747883,-310.9875183105469,203.35610961914062,-320.536865234375,211.83839416503906,12.772594794684952,36,-318.1805114746094,204.3784637451172,-320.536865234375,211.83839416503906
2115,2116,2115,2116,-310.9875183105469,203.35610961914062,-310.9875183105469,203.35610961914062,0.0,-315.65765380859375,199.81439208984375,5.861222451626136,-308.3453369140625,201.67752075195312,-317.901611328125,209.485595703125,12.34051924029063,36,-315.2827453613281,201.45858764648438,-317.901611328125,209.485595703125
2116,2117,2116,2117,-308.3453369140625,201.67752075195312,-308.3453369140625,201.67752075195312,0.0,-315.5792541503906,199.8529815673828,7.460462574001537,-305.39154052734375,199.77317810058594,-315.90167236328125,207.11126708984375,12.818362657650692,36,-313.5942687988281,199.44935607910156,-315.90167236328125,207.11126708984375
2117,2118,2117,2118,-305.39154052734375,199.77317810058594,-305.39154052734375,199.77317810058594,0.0,-310.8197021484375,199.632080078125,5.429995141494835,-302.6788330078125,198.0242462158203,-311.6349182128906,205.14097595214844,11.439375172646287,36,-310.8238525390625,198.1739044189453,-311.6349182128906,205.14097595214844
2118,2119,2118,2119,-302.6788330078125,198.0242462158203,-302.6788330078125,198.0242462158203,0.0,-303.5946350097656,192.93283081054688,5.173123247694475,-299.9710998535156,196.2785186767578,-304.6739196777344,198.88845825195312,5.378503405710139,36,-306.36993408203125,194.877685546875,-304.6739196777344,198.88845825195312
2119,2120,2119,2120,-299.9710998535156,196.2785186767578,-299.9710998535156,196.2785186767578,0.0,-303.1387939453125,193.1365966796875,4.461609540836035,-297.098876953125,194.39161682128906,-299.6141357421875,196.2511749267578,3.1280158445204016,36,-303.1751708984375,192.8110809326172,-299.6141357421875,196.2511749267578
2120,2121,2120,2121,-297.098876953125,194.39161682128906,-297.098876953125,194.39161682128906,0.0,-298.35552978515625,192.60308837890625,2.1858660364863285,-294.4847412109375,192.6742401123047,-297.34429931640625,196.2490692138672,4.577824337382353,36,-299.2815856933594,191.40753173828125,-297.34429931640625,196.2490692138672
2121,2122,2121,2122,-294.4847412109375,192.6742401123047,-294.4847412109375,192.6742401123047,0.0,-298.9046630859375,188.7478485107422,5.912043672870157,-291.6172790527344,190.7904815673828,-295.5787048339844,193.80494689941406,4.977940885383277,36,-297.1734619140625,189.103271484375,-295.5787048339844,193.80494689941406
2122,2123,2122,2123,-291.6172790527344,190.7904815673828,-291.6172790527344,190.7904815673828,0.0,-295.7347412109375,188.95220947265625,4.5091838417262515,-288.7930603027344,188.95750427246094,-292.67388916015625,192.49424743652344,5.250655657071905,36,-294.7784729003906,187.79595947265625,-292.67388916015625,192.49424743652344
2123,2124,2123,2124,-288.7930603027344,188.95750427246094,-288.7930603027344,188.95750427246094,0.0,-292.8028564453125,184.02767944335938,6.354654825453595,-285.97821044921875,187.13059997558594,-292.4414367675781,190.27479553222656,7.187437661693625,36,-292.3436279296875,185.14666748046875,-292.4414367675781,190.27479553222656
2124,2125,2124,2125,-285.97821044921875,187.13059997558594,-285.97821044921875,187.13059997558594,0.0,-292.55999755859375,184.31243896484375,7.159745319185756,-283.1613464355469,185.30242919921875,-292.4781188964844,189.21572875976562,10.105254204593756,36,-290.9244384765625,183.5587158203125,-292.4781188964844,189.21572875976562
2125,2126,2125,2126,-283.1613464355469,185.30242919921875,-283.1613464355469,185.30242919921875,0.0,-290.3497314453125,184.4700927734375,7.236412299911155,-280.1915283203125,183.4346466064453,-290.5866394042969,188.8768768310547,11.73355036917755,36,-289.44085693359375,182.74887084960938,-290.5866394042969,188.8768768310547
2126,2127,2126,2127,-280.1915283203125,183.4346466064453,-280.1915283203125,183.4346466064453,0.0,-290.659912109375,180.0959930419922,10.987887275474849,-277.47149658203125,181.72398376464844,-289.8648376464844,186.53726196289062,13.295207773988855,36,-288.9298095703125,180.67446899414062,-289.8648376464844,186.53726196289062
2127,2128,2127,2128,-277.47149658203125,181.72398376464844,-277.47149658203125,181.72398376464844,0.0,-287.5522766113281,180.5518035888672,10.14870101853263,-274.7360534667969,180.0036163330078,-290.49102783203125,185.42942810058594,16.663092467677828,36,-287.376220703125,179.5668487548828,-290.49102783203125,185.42942810058594
2128,2129,2128,2129,-274.7360534667969,180.0036163330078,-274.7360534667969,180.0036163330078,0.0,-283.4445495605469,180.74795532226562,8.740248551716842,-272.002685546875,178.27638244628906,-287.7098083496094,184.84742736816406,17.02622501042076,36,-284.9925842285156,179.13677978515625,-287.7098083496094,184.84742736816406
2129,2130,2129,2130,-272.002685546875,178.27638244628906,-272.002685546875,178.27638244628906,0.0,-282.5173645019531,176.43978881835938,10.67387229090337,-269.0116882324219,176.3863525390625,-284.2546081542969,182.54364013671875,16.439549820629068,36,-282.94110107421875,177.27064514160156,-284.2546081542969,182.54364013671875
2130,2131,2130,2131,-269.0116882324219,176.3863525390625,-269.0116882324219,176.3863525390625,0.0,-261.71429443359375,174.8954620361328,7.448134715947417,-266.2801208496094,174.6602783203125,-277.1484680175781,181.14913940429688,12.6580523118978,36,-275.36328125,175.4306182861328,-277.1484680175781,181.14913940429688
2131,2132,2131,2132,-266.2801208496094,174.6602783203125,-266.2801208496094,174.6602783203125,0.0,-261.8377380371094,170.05722045898438,6.397101431705617,-262.07513427734375,171.9457244873047,-271.08050537109375,177.48841857910156,10.574410921247011,36,-269.02105712890625,172.38766479492188,-271.08050537109375,177.48841857910156
2132,2133,2132,2133,-262.07513427734375,171.9457244873047,-262.07513427734375,171.9457244873047,0.0,-257.5911865234375,171.4079132080078,4.516085520879764,-257.86505126953125,169.22789001464844,-262.45849609375,176.33639526367188,8.463485229415586,36,-260.12957763671875,170.8491973876953,-262.45849609375,176.33639526367188
2133,2134,2133,2134,-257.86505126953125,169.22789001464844,-257.86505126953125,169.22789001464844,0.0,-255.31436157226562,166.015625,4.101787958448283,-255.1543731689453,167.4773406982422,-259.43389892578125,174.36297607421875,8.107176773348543,36,-255.1581573486328,167.8614044189453,-259.43389892578125,174.36297607421875
2134,2135,2134,2135,-255.1543731689453,167.4773406982422,-255.1543731689453,167.4773406982422,0.0,-251.57504272460938,166.6892547607422,3.6650628745814653,-252.4481964111328,165.7296905517578,-254.31463623046875,172.2955780029297,6.826014622066017,36,-250.66778564453125,166.1226043701172,-254.31463623046875,172.2955780029297
2135,2136,2135,2136,-252.4481964111328,165.7296905517578,-252.4481964111328,165.7296905517578,0.0,-251.69427490234375,167.57534790039062,1.9937022571028704,-249.47039794921875,163.80662536621094,-252.6578826904297,170.31857299804688,7.2502083373670185,36,-248.25228881835938,165.4608154296875,-252.6578826904297,170.31857299804688
2136,2137,2136,2137,-249.47039794921875,163.80662536621094,-249.47039794921875,163.80662536621094,0.0,-251.29403686523438,162.39404296875,2.306739674437307,-246.604248046875,161.97335815429688,-251.1224365234375,168.3420867919922,7.808631862902909,36,-246.50685119628906,163.19497680664062,-251.1224365234375,168.3420867919922
2137,2138,2137,2138,-246.604248046875,161.97335815429688,-246.604248046875,161.97335815429688,0.0,-246.5540313720703,162.99130249023438,1.0191822140793458,-243.98678588867188,160.29916381835938,-249.46592712402344,168.1151580810547,9.545195387807203,36,-244.17169189453125,162.02769470214844,-249.46592712402344,168.1151580810547
2138,2139,2138,2139,-243.98678588867188,160.29916381835938,-243.98678588867188,160.29916381835938,0.0,-248.4308624267578,158.09552001953125,4.960429645552847,-241.11659240722656,158.4633026123047,-249.1837921142578,165.9815216064453,11.027389897749238,36,-243.7104949951172,159.38401794433594,-249.1837921142578,165.9815216064453
2139,2140,2139,2140,-241.11659240722656,158.4633026123047,-241.11659240722656,158.4633026123047,0.0,-239.7688751220703,158.2957763671875,1.3580894387012945,-238.39752197265625,156.71583557128906,-246.02561950683594,165.27450561523438,11.464672036830581,36,-240.61900329589844,157.8020782470703,-246.02561950683594,165.27450561523438
2140,2141,2140,2141,-238.39752197265625,156.71583557128906,-238.39752197265625,156.71583557128906,0.0,-239.7556915283203,158.08883666992188,1.9312577660114734,-235.41026306152344,154.79600524902344,-238.43690490722656,160.39537048339844,6.365017823234167,36,-238.6708221435547,156.81582641601562,-238.43690490722656,160.39537048339844
2141,2142,2141,2142,-235.41026306152344,154.79600524902344,-235.41026306152344,154.79600524902344,0.0,-229.64642333984375,151.46258544921875,6.658343329908912,-232.6810760498047,153.0420379638672,-230.3717498779297,156.01278686523438,3.7627564900058563,36,-233.32781982421875,153.7050323486328,-230.3717498779297,156.01278686523438
2142,2143,2142,2143,-232.6810760498047,153.0420379638672,-232.6810760498047,153.0420379638672,0.0,-230.00762939453125,151.7390899658203,2.9740528751532125,-229.79331970214844,151.17019653320312,-226.1793670654297,153.86741638183594,4.509506466599778,36,-230.09498596191406,151.73062133789062,-226.1793670654297,153.86741638183594
2143,2144,2143,2144,-229.79331970214844,151.17019653320312,-229.79331970214844,151.17019653320312,0.0,-227.330078125,151.6893310546875,2.517351727270056,-226.90037536621094,149.29498291015625,-223.962890625,153.51727294921875,5.143593080601682,36,-227.10995483398438,150.5313262939453,-223.962890625,153.51727294921875
2144,2145,2144,2145,-226.90037536621094,149.29498291015625,-226.90037536621094,149.29498291015625,0.0,-226.24398803710938,147.44810485839844,1.9600517503040107,-224.26600646972656,147.58738708496094,-223.58160400390625,150.9213104248047,3.4034470131288703,36,-225.04408264160156,148.2222137451172,-223.58160400390625,150.9213104248047
2145,2146,2145,2146,-224.26600646972656,147.58738708496094,-224.26600646972656,147.58738708496094,0.0,-226.50125122070312,147.2854461669922,2.255545923875656,-221.35816955566406,145.759765625,-221.5100555419922,147.7882843017578,2.034196985249495,36,-224.114990234375,146.6986541748047,-221.5100555419922,147.7882843017578
2146,2147,2146,2147,-221.35816955566406,145.759765625,-221.35816955566406,145.759765625,0.0,-226.853759765625,141.37013244628906,7.0335191191506965,-218.7056427001953,144.09262084960938,-222.05966186523438,145.5193634033203,3.644864726436214,36,-224.0390167236328,143.57766723632812,-222.05966186523438,145.5193634033203
2147,2148,2147,2148,-218.7056427001953,144.09262084960938,-218.7056427001953,144.09262084960938,0.0,-226.53607177734375,141.77137756347656,8.16723881894416,-215.7998504638672,142.2663116455078,-223.2883758544922,144.6151123046875,7.8482403800213865,36,-224.12831115722656,141.5731964111328,-223.2883758544922,144.6151123046875
2148,2149,2148,2149,-215.7998504638672,142.2663116455078,-215.7998504638672,142.2663116455078,0.0,-224.84805297851562,142.58282470703125,9.053736756953189,-213.08804321289062,140.55665588378906,-223.68997192382812,144.7263946533203,11.39243669273316,36,-223.79071044921875,140.71226501464844,-223.68997192382812,144.7263946533203
2149,2150,2149,2150,-213.08804321289062,140.55665588378906,-213.08804321289062,140.55665588378906,0.0,-221.80186462402344,138.6728515625,8.915122113915434,-210.37478637695312,138.84609985351562,-221.6042938232422,142.6664276123047,11.861565734372329,36,-222.27735900878906,138.81124877929688,-221.6042938232422,142.6664276123047
2150,2151,2150,2151,-210.37478637695312,138.84609985351562,-210.37478637695312,138.84609985351562,0.0,-221.38499450683594,138.8170166015625,11.010246541239745,-207.39498901367188,136.96749877929688,-219.9576873779297,141.7570037841797,13.444729390475787,36,-221.24267578125,137.71133422851562,-219.9576873779297,141.7570037841797
2151,2152,2151,2152,-207.39498901367188,136.96749877929688,-207.39498901367188,136.96749877929688,0.0,-217.65493774414062,139.74591064453125,10.62949295332202,-203.17758178710938,134.22702026367188,-219.54078674316406,142.4629669189453,18.318987246634634,36,-218.8537139892578,137.5489044189453,-219.54078674316406,142.4629669189453
2152,2153,2152,2153,-203.17758178710938,134.22702026367188,-203.17758178710938,134.22702026367188,0.0,-213.14906311035156,136.56752014160156,10.24247916562961,-198.9492645263672,131.4794464111328,-218.04788208007812,142.27023315429688,21.936231923449405,36,-215.19537353515625,136.3726348876953,-218.04788208007812,142.27023315429688
2153,2154,2153,2154,-198.9492645263672,131.4794464111328,-198.9492645263672,131.4794464111328,0.0,-209.6081085205078,133.8737335205078,10.924448089196405,-195.9793243408203,129.5196990966797,-214.88412475585938,140.5746307373047,21.899840006524087,36,-211.73757934570312,134.5780487060547,-214.88412475585938,140.5746307373047
2154,2155,2154,2155,-195.9793243408203,129.5196990966797,-195.9793243408203,129.5196990966797,0.0,-209.30250549316406,133.91810607910156,14.030436201386799,-193.27549743652344,127.73553466796875,-212.3043212890625,140.2828826904297,22.793246359562605,36,-209.2680206298828,133.4842987060547,-212.3043212890625,140.2828826904297
2155,2156,2155,2156,-193.27549743652344,127.73553466796875,-193.27549743652344,127.73553466796875,0.0,-197.01425170898438,129.6220245361328,4.187735370403743,-190.5648193359375,125.94686889648438,-206.46299743652344,138.14637756347656,20.039463032575693,36,-203.63999938964844,131.18319702148438,-206.46299743652344,138.14637756347656
2156,2157,2156,2157,-190.5648193359375,125.94686889648438,-190.5648193359375,125.94686889648438,0.0,-191.57757568359375,123.1661605834961,2.9593942186941167,-187.69459533691406,124.06661987304688,-198.42398071289062,134.0054168701172,14.625299870265689,36,-196.91351318359375,126.93807983398438,-198.42398071289062,134.0054168701172
2157,2158,2157,2158,-187.69459533691406,124.06661987304688,-187.69459533691406,124.06661987304688,0.0,-185.91879272460938,123.43475341796875,1.8848687314826855,-184.83367919921875,122.19246673583984,-191.33250427246094,131.1323699951172,11.052447584939681,36,-189.59521484375,124.17676544189453,-191.33250427246094,131.1323699951172
2158,2159,2158,2159,-184.83367919921875,122.19246673583984,-184.83367919921875,122.19246673583984,0.0,-182.60324096679688,123.5565414428711,2.6144893411547137,-182.2212371826172,120.48108673095703,-184.8723602294922,128.68202209472656,8.618804688029394,36,-183.75332641601562,122.5661392211914,-184.8723602294922,128.68202209472656
2159,2160,2159,2160,-182.2212371826172,120.48108673095703,-182.2212371826172,120.48108673095703,0.0,-182.9256591796875,121.09402465820312,0.9337575984233087,-179.39874267578125,118.71454620361328,-182.07958984375,126.8179931640625,8.535384828982215,36,-180.35751342773438,120.73686981201172,-182.07958984375,126.8179931640625
2160,2161,2160,2161,-179.39874267578125,118.71454620361328,-179.39874267578125,118.71454620361328,0.0,-179.64105224609375,120.744140625,2.0440076915679937,-176.57225036621094,116.94548797607422,-179.5667266845703,125.17213439941406,8.754690159900884,36,-177.18630981445312,119.5850830078125,-179.5667266845703,125.17213439941406
