sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,selected_patch_x,selected_patch_y,progress_s_visual_m,progress_s_final_m,cross_visual_m,cross_final_m,rnn_delta_s_raw_m,predicted_step_m,rnn_delta_cross_m,motion_probability,polynomial_step_m,inertia_cap_m,selected_patch_progress_s_m,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg,heading_residual_deg,estimated_heading_deg,search_heading_deg,measurement_variance_s,measurement_variance_cross,forward_candidate_count,error_visual_m,error_final_m
1942,1942,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001942.jpg,0,1,-821.8286743164062,530.949462890625,-652.7626342773438,63.27156448364258,-650.1019287109375,62.98844528198242,-656.7659301757812,56.03532028198242,618.282958984375,615.6071548131969,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965851426124573,0.9982695579528809,2.992173194885254,3.0,621.4981079101562,0.06225397065281868,0.0011922679841518402,10.619206428527832,173.92622867160193,-0.48964799066601605,173.43658068093592,173.43661066973524,16.0,2.1998887062072754,18,497.29864501953125,498.47528076171875
1943,1943,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001943.jpg,0,1,-818.8846435546875,529.029541015625,-653.0772705078125,63.3050422668457,-650.4164428710938,63.021915435791016,-656.7659301757812,56.03532028198242,618.599365234375,615.9235151032138,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965872287750244,0.9982695579528809,2.9921741485595703,3.0,621.4981079101562,0.06208392605185509,0.0007663704454898834,10.619206428527832,173.92622867160193,-0.48964521590166576,173.43658345570026,173.43658068093592,16.0,2.1998887062072754,18,494.35955810546875,495.52459716796875
1944,1944,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001944.jpg,0,1,-816.2036743164062,527.2811279296875,-653.391845703125,63.33852005004883,-650.7310180664062,63.05539321899414,-656.7659301757812,56.03532028198242,618.9157104492188,616.2398737993636,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965872287750244,0.9982695579528809,2.992173671722412,3.0,621.4981079101562,0.06208327040076256,0.0007351525127887726,10.619206428527832,173.92622867160193,-0.4896444688497253,173.43658420275221,173.43658345570026,16.0,2.1998887062072754,18,491.68121337890625,492.83538818359375
1945,1945,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001945.jpg,0,1,-813.5157470703125,525.5281982421875,-653.7064208984375,63.37199020385742,-651.0455932617188,63.088863372802734,-656.7659301757812,56.03532028198242,619.2320556640625,616.5562310701624,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965866327285767,0.9982695579528809,2.992173671722412,3.0,621.4981079101562,0.06217367202043533,0.0008466877043247223,10.619206428527832,173.92622867160193,-0.48964388188034347,173.4365847897216,173.4365842027522,16.0,2.1998887062072754,18,489.00653076171875,490.149658203125
1946,1946,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001946.jpg,0,1,-810.6072998046875,523.6696166992188,-654.02099609375,63.405460357666016,-651.3601684570312,63.12233352661133,-656.7659301757812,56.03532028198242,619.5484008789062,616.8725870663097,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296586036682129,0.9982695579528809,2.992173671722412,3.0,621.4981079101562,0.06207370012998581,0.0007206574082374573,10.619206428527832,173.92622867160193,-0.48964505581910706,173.43658361578284,173.4365847897216,16.0,2.1998887062072754,18,486.1711120605469,487.3022155761719
1947,1947,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001947.jpg,0,1,-807.9541015625,521.97412109375,-654.3355712890625,63.43893051147461,-651.6748046875,63.15581130981445,-656.7659301757812,56.03532028198242,619.86474609375,617.1889419225719,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965846955776215,0.9982695579528809,2.992173671722412,3.0,621.4981079101562,0.062191158533096313,0.0010087378323078156,10.619206428527832,173.92622867160193,-0.4896469768098111,173.43658169479212,173.4365836157828,16.0,2.1998887062072754,18,483.58367919921875,484.7034606933594
1948,1948,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001948.jpg,0,1,-805.049560546875,520.1180419921875,-654.6502075195312,63.472415924072266,-651.9893798828125,63.18928146362305,-656.6444091796875,75.06793975830078,620.18115234375,617.5053022125888,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964614629745483,0.9982692003250122,2.992173671722412,3.0,623.3910522460938,0.06570150703191757,0.003599654883146286,8.31943416595459,173.92622867160193,-0.4896599434970636,173.43656872810487,173.43658169479212,16.0,2.1998887062072754,18,480.775634765625,481.88311767578125
1949,1949,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001949.jpg,0,1,-802.3204956054688,518.3863525390625,-654.9647827148438,63.50588607788086,-652.303955078125,63.22275924682617,-656.6444091796875,75.06793975830078,620.4974975585938,617.8216609087386,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.2296465039253235,0.9982692003250122,2.9921703338623047,3.0,623.3910522460938,0.06482160836458206,0.002346605062484741,8.31943416595459,173.92622867160193,-0.4896552477420092,173.43657342385993,173.43656872810485,16.0,2.1998887062072754,18,478.1526184082031,479.24822998046875
1950,1950,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001950.jpg,0,1,-799.590576171875,516.6541137695312,-655.2793579101562,63.53935623168945,-652.6185302734375,63.256229400634766,-656.6444091796875,75.06793975830078,620.8138427734375,618.1380181795374,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.2296462208032608,0.9982692003250122,2.9921720027923584,3.0,623.3910522460938,0.06490301340818405,0.0024630390107631683,8.31943416595459,173.92622867160193,-0.4896565817633315,173.4365720898386,173.43657342385993,16.0,2.1998887062072754,18,475.5404357910156,476.6239929199219
1951,1951,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001951.jpg,0,1,-796.5936279296875,514.75244140625,-655.5939331054688,63.57282638549805,-652.93310546875,63.28969955444336,-656.6444091796875,75.06793975830078,621.1301879882812,618.4543741756847,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964608669281006,0.9982692003250122,2.9921720027923584,3.0,623.3910522460938,0.0650256797671318,0.002695821225643158,8.31943416595459,173.92622867160193,-0.4896575422586835,173.43657112934324,173.4365720898386,16.0,2.1998887062072754,18,472.6986083984375,473.7688903808594
1952,1952,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001952.jpg,0,1,-793.8734130859375,513.0308837890625,-655.9085083007812,63.60630416870117,-653.2477416992188,63.323177337646484,-656.6444091796875,75.06793975830078,621.446533203125,618.7707290319469,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.2296462208032608,0.9982692003250122,2.9921720027923584,3.0,623.3910522460938,0.0646384209394455,0.002163626253604889,8.31943416595459,173.92622867160193,-0.4896563683199199,173.43657230328202,173.43657112934324,16.0,2.1998887062072754,18,470.12420654296875,471.18212890625
1953,1953,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001953.jpg,0,1,-791.1544799804688,511.31011962890625,-656.2230834960938,63.6397819519043,-653.5623168945312,63.35665512084961,-656.6444091796875,75.06793975830078,621.762939453125,619.0870893219638,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964684665203094,0.9982692003250122,2.9921720027923584,3.0,623.3910522460938,0.06360580772161484,0.0007813796401023865,8.31943416595459,173.92622867160193,-0.48965209945168864,173.43657657215024,173.436572303282,16.0,2.1998887062072754,18,467.56304931640625,468.6084899902344
1954,1954,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001954.jpg,0,1,-788.1683349609375,509.4202575683594,-656.5376586914062,63.67325210571289,-653.8768310546875,63.3901252746582,-656.6444091796875,75.06793975830078,622.0792846679688,619.4034480181136,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964715957641602,0.9982692003250122,2.9921720027923584,3.0,623.3910522460938,0.0631304681301117,8.720904588699341e-05,8.31943416595459,173.92622867160193,-0.48964927132648545,173.43657940027543,173.43657657215024,16.0,2.1998887062072754,18,464.7763366699219,465.8079833984375
1955,1955,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001955.jpg,0,1,-783.7976684570312,506.5862121582031,-656.8522338867188,63.706722259521484,-654.19140625,63.4235954284668,-666.2589721679688,51.3367805480957,622.3956298828125,619.7198052889124,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964751720428467,0.9982692003250122,2.9921720027923584,3.0,630.4407348632812,0.06331077963113785,0.00024271756410598755,16.295818328857422,173.92622867160193,-0.4896469234489582,173.43658174815297,173.43657940027543,16.0,2.1998887062072754,18,460.7139892578125,461.7259826660156
1956,1956,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001956.jpg,0,1,-779.8247680664062,504.0101318359375,-657.1668090820312,63.74020004272461,-654.5059814453125,63.45706558227539,-666.2589721679688,51.3367805480957,622.7119750976562,620.0361612850597,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.2296479046344757,0.9982692003250122,2.9921720027923584,3.0,630.4407348632812,0.06372160464525223,0.0005873516201972961,16.295818328857422,173.92622867160193,-0.4896464432012822,173.43658222840065,173.43658174815297,16.0,2.1998887062072754,18,457.0367431640625,458.03033447265625
1957,1957,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001957.jpg,0,1,-776.934814453125,502.1292419433594,-657.4813842773438,63.7736701965332,-654.8206176757812,63.490543365478516,-670.9902954101562,51.3665885925293,623.0283203125,620.3525161413219,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965383529663086,0.9982694387435913,2.9921720027923584,3.0,635.1486206054688,0.06782633811235428,0.0009528845548629761,16.766796112060547,173.92622867160193,-0.48963747857799655,173.43659119302393,173.43658222840065,16.0,2.1998887062072754,18,454.3398742675781,455.3194274902344
1958,1958,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001958.jpg,0,1,-774.3021240234375,500.4157409667969,-657.7960205078125,63.80714797973633,-655.1351928710938,63.52402114868164,-670.9902954101562,51.3665885925293,623.3447265625,620.6688764313388,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965377569198608,0.9982694387435913,2.9921743869781494,3.0,635.1486206054688,0.06770427525043488,0.0009634494781494141,16.766796112060547,173.92622867160193,-0.48963705169117344,173.43659161991076,173.43659119302393,16.0,2.1998887062072754,18,451.8857421875,452.8522033691406
1959,1959,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001959.jpg,0,1,-771.40966796875,498.533203125,-658.110595703125,63.84061813354492,-655.4497680664062,63.557491302490234,-670.9902954101562,51.3665885925293,623.6610717773438,620.9852351274886,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965377569198608,0.9982694387435913,2.992173194885254,3.0,635.1486206054688,0.0671134889125824,0.0002981051802635193,16.766796112060547,173.92622867160193,-0.48963673152605613,173.43659194007589,173.43659161991076,16.0,2.1998887062072754,18,449.2152404785156,450.1672668457031
1960,1960,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001960.jpg,0,1,-768.5348510742188,496.6851501464844,-658.4251708984375,63.874088287353516,-655.7643432617188,63.59096145629883,-670.9902954101562,51.3665885925293,623.9774169921875,621.3015923982874,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.2296539843082428,0.9982694387435913,2.992173194885254,3.0,635.1486206054688,0.06791956722736359,0.0009641945362091064,16.766796112060547,173.92622867160193,-0.4896380655473784,173.43659060605455,173.43659194007586,16.0,2.1998887062072754,18,446.5977783203125,447.5351867675781
1961,1961,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001961.jpg,0,1,-765.9164428710938,495.0019226074219,-658.73974609375,63.90756607055664,-656.0789184570312,63.62443923950195,-670.9902954101562,51.3665885925293,624.2937622070312,621.6179483944347,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965380549430847,0.9982694387435913,2.992173194885254,3.0,635.1486206054688,0.068959079682827,0.002057477831840515,16.766796112060547,173.92622867160193,-0.489637745382261,173.43659092621968,173.43659060605455,16.0,2.1998887062072754,18,444.2174987792969,445.1413269042969
1962,1962,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001962.jpg,0,1,-763.045654296875,493.1564636230469,-659.0543212890625,63.941036224365234,-656.3935546875,63.65791702270508,-670.9902954101562,51.3665885925293,624.610107421875,621.9343032506969,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965392470359802,0.9982694387435913,2.992173194885254,3.0,635.1486206054688,0.06764332950115204,0.0007057413458824158,16.766796112060547,173.92622867160193,-0.48963918612528906,173.43658948547665,173.43659092621965,16.0,2.1998887062072754,18,441.6334228515625,442.5422668457031
1963,1963,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001963.jpg,0,1,-760.391357421875,491.4832458496094,-659.368896484375,63.97451400756836,-656.7081298828125,63.69138717651367,-670.9902954101562,51.3665885925293,624.926513671875,622.2506635407138,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965389490127563,0.9982694387435913,2.992173194885254,3.0,635.1486206054688,0.06761930882930756,0.0006641224026679993,16.766796112060547,173.92622867160193,-0.48964052014661136,173.4365881514553,173.43658948547665,16.0,2.1998887062072754,18,439.28265380859375,440.1773681640625
1964,1964,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001964.jpg,0,1,-757.4818115234375,489.6491394042969,-659.6834716796875,64.00798034667969,-657.0226440429688,63.724857330322266,-666.2589721679688,51.3367805480957,625.2428588867188,622.5670222368636,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965292632579803,0.9982693195343018,2.992173194885254,3.0,630.4407348632812,0.06551412492990494,0.0022609159350395203,16.295818328857422,173.92622867160193,-0.4896357176698512,173.4365929539321,173.4365881514553,16.0,2.1998887062072754,18,436.7320861816406,437.6111755371094
1965,1965,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001965.jpg,0,1,-754.5693359375,487.8131408691406,-659.998046875,64.04145812988281,-657.3372192382812,63.75832748413086,-666.2589721679688,51.3367805480957,625.5592041015625,622.8833795076624,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.2296520173549652,0.9982693195343018,2.9921722412109375,3.0,630.4407348632812,0.06443322449922562,0.0022375546395778656,16.295818328857422,173.92622867160193,-0.48963288954464795,173.43659578205728,173.43659295393206,16.0,2.1998887062072754,18,434.19598388671875,435.05926513671875
1966,1966,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001966.jpg,0,1,-751.740478515625,486.00823974609375,-660.3126220703125,64.0749282836914,-657.6517944335938,63.791805267333984,-666.2589721679688,51.3367805480957,625.8755493164062,623.1997355038097,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965174913406372,0.9982693195343018,2.9921727180480957,3.0,630.4407348632812,0.06412097811698914,0.0021928995847702026,16.295818328857422,173.92622867160193,-0.48963134207991416,173.43659732952202,173.43659578205728,16.0,2.1998887062072754,18,431.725341796875,432.572998046875
1967,1967,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001967.jpg,0,1,-748.91015625,484.202392578125,-660.627197265625,64.1083984375,-657.9664306640625,63.82528305053711,-666.2589721679688,51.3367805480957,626.19189453125,623.5160903600719,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965145111083984,0.9982693195343018,2.9921727180480957,3.0,630.4407348632812,0.06378886103630066,0.002103641629219055,16.295818328857422,173.92622867160193,-0.4896293143675043,173.43659935723443,173.43659732952202,16.0,2.1998887062072754,18,429.2701416015625,430.1019287109375
1968,1968,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001968.jpg,0,1,-746.072509765625,482.3918762207031,-660.9418334960938,64.14187622070312,-658.281005859375,63.8587532043457,-666.2589721679688,51.3367805480957,626.50830078125,623.8324506500888,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965124249458313,0.9982693195343018,2.9921727180480957,3.0,630.4407348632812,0.06349246948957443,0.0019161365926265717,16.295818328857422,173.92622867160193,-0.4896293143675043,173.43659935723443,173.43659935723443,16.0,2.1998887062072754,18,426.8258361816406,427.6415710449219
1969,1969,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001969.jpg,0,1,-743.1885375976562,480.51641845703125,-661.2564086914062,64.17534637451172,-658.5955810546875,63.8922233581543,-666.2589721679688,51.3367805480957,626.8246459960938,624.1488093462386,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965088486671448,0.9982693195343018,2.9921727180480957,3.0,630.4407348632812,0.06332766264677048,0.0017619691789150238,16.295818328857422,173.92622867160193,-0.48962878075897537,173.43659989084296,173.43659935723443,16.0,2.1998887062072754,18,424.32623291015625,425.1255187988281
1970,1970,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001970.jpg,0,1,-740.2958374023438,478.63525390625,-661.5709838867188,64.20882415771484,-658.91015625,63.92570114135742,-666.2589721679688,51.3367805480957,627.1409912109375,624.4651666170374,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965095937252045,0.9982693195343018,2.9921727180480957,3.0,630.4407348632812,0.06350076198577881,0.0019148513674736023,16.295818328857422,173.92622867160193,-0.4896293677283572,173.43659930387358,173.43659989084296,16.0,2.1998887062072754,18,421.8374938964844,422.6199645996094
