sequence_index,frame_id,image_path,active_leg_before,active_leg_after,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,topology_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,leg_choice,leg_state_delta,leg_probability_previous,leg_probability_current,leg_probability_next,waypoint_switched_after_frame,waypoint_advanced_after_frame,waypoint_rollback_after_frame,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
1065,1065,/yh/study/new_data/model_dataset_flight/vi/vi_001065.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4314956068992615,0.0291974525898695,0.5393068790435791,1,1,0,-405.7723693847656,256.302001953125,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316078782081604,0.3335348665714264,0.33330434560775757,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,55.786739349365234,53.45494759984659
1066,1066,/yh/study/new_data/model_dataset_flight/vi/vi_001066.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351739883422852,0.06482605636119843,0.0,1,0,1,-403.11895751953125,254.65374755859375,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353593945503235,0.3333039879798889,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,53.652381896972656,55.94944354790773
1067,1067,/yh/study/new_data/model_dataset_flight/vi/vi_001067.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4314896762371063,0.029188428074121475,0.5393218398094177,1,1,0,-400.2083740234375,252.845703125,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316078782081604,0.333534836769104,0.33330437541007996,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,61.61488723754883,59.16725209197063
1068,1068,/yh/study/new_data/model_dataset_flight/vi/vi_001068.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351761937141418,0.06482379138469696,0.0,1,0,1,-397.2959899902344,251.03659057617188,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353590965270996,0.3333039879798889,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,59.583465576171875,62.006107199922916
1069,1069,/yh/study/new_data/model_dataset_flight/vi/vi_001069.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43149885535240173,0.02916141226887703,0.5393397212028503,1,1,0,-394.5057373046875,249.26361083984375,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608176231384,0.3335348069667816,0.33330437541007996,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,67.73126220703125,65.19041315603089
1070,1070,/yh/study/new_data/model_dataset_flight/vi/vi_001070.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.935183584690094,0.06481636315584183,0.0,1,0,1,-391.71441650390625,247.489990234375,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.33353590965270996,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,65.44695281982422,67.96518819664068
1071,1071,/yh/study/new_data/model_dataset_flight/vi/vi_001071.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43149274587631226,0.029077237471938133,0.5394300222396851,1,1,0,-388.9217834472656,245.71551513671875,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333160936832428,0.3335346281528473,0.3333044648170471,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,73.83216857910156,71.2182689759866
1072,1072,/yh/study/new_data/model_dataset_flight/vi/vi_001072.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352126717567444,0.06478729844093323,0.0,1,0,1,-386.143310546875,243.91171264648438,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335357904434204,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,71.43585205078125,74.03065637019809
1073,1073,/yh/study/new_data/model_dataset_flight/vi/vi_001073.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315006732940674,0.029093187302350998,0.5394061207771301,1,1,0,-383.36572265625,242.10845947265625,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353471755981445,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,80.00045013427734,77.32636635169924
1074,1074,/yh/study/new_data/model_dataset_flight/vi/vi_001074.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352171421051025,0.06478285044431686,0.0,1,0,1,-380.58837890625,240.30538940429688,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358500480652,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,77.51696014404297,80.17409461207062
1075,1075,/yh/study/new_data/model_dataset_flight/vi/vi_001075.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4314916133880615,0.02909461036324501,0.5394137501716614,1,1,0,-377.8736572265625,238.56005859375,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331609070301056,0.33353468775749207,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,86.16009521484375,83.43774262551283
1076,1076,/yh/study/new_data/model_dataset_flight/vi/vi_001076.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352102875709534,0.06478966772556305,0.0,1,0,1,-375.1526184082031,236.81068420410156,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358500480652,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,83.54008483886719,86.24646950804909
1077,1077,/yh/study/new_data/model_dataset_flight/vi/vi_001077.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43149077892303467,0.029106423258781433,0.5394027829170227,1,1,0,-372.1733093261719,234.895263671875,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,92.60350799560547,89.84003779657925
1078,1078,/yh/study/new_data/model_dataset_flight/vi/vi_001078.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352120757102966,0.06478799879550934,0.0,1,0,1,-369.3402099609375,233.13587951660156,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335358500480652,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,90.03311920166016,92.78195748008758
1079,1079,/yh/study/new_data/model_dataset_flight/vi/vi_001079.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4314901530742645,0.02909332700073719,0.539416491985321,1,1,0,-366.507080078125,231.37649536132812,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331609070301056,0.33353468775749207,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,99.01725006103516,96.2215665510637
1080,1080,/yh/study/new_data/model_dataset_flight/vi/vi_001080.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352020621299744,0.06479799747467041,0.0,1,0,1,-363.676513671875,229.61871337890625,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335358500480652,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,96.39468383789062,99.17708635596878
1081,1081,/yh/study/new_data/model_dataset_flight/vi/vi_001081.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43150219321250916,0.029087133705615997,0.5394107103347778,1,1,0,-361.0223388671875,227.96498107910156,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331609070301056,0.33353468775749207,0.33330440521240234,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,105.25753021240234,102.43525266399811
1082,1082,/yh/study/new_data/model_dataset_flight/vi/vi_001082.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.935217559337616,0.06478241831064224,0.0,1,0,1,-358.10552978515625,226.1476287841797,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358202457428,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,102.69309997558594,105.50371568377057
1083,1083,/yh/study/new_data/model_dataset_flight/vi/vi_001083.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315025508403778,0.029091235250234604,0.5394061803817749,1,1,0,-355.1899719238281,224.33103942871094,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,111.9225082397461,109.07592462804027
1084,1084,/yh/study/new_data/model_dataset_flight/vi/vi_001084.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351924657821655,0.06480755656957626,0.0,1,0,1,-351.1648864746094,221.77389526367188,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333039879798889,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,110.59784698486328,113.43876157776464
1085,1085,/yh/study/new_data/model_dataset_flight/vi/vi_001085.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315013289451599,0.029104748740792274,0.5393940210342407,1,1,0,-346.7442321777344,218.96543884277344,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608474254608,0.33353474736213684,0.33330437541007996,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,121.64909362792969,118.77195434425634
1086,1086,/yh/study/new_data/model_dataset_flight/vi/vi_001086.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351933002471924,0.06480669975280762,0.0,1,0,1,-343.8734130859375,217.12535095214844,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.33353590965270996,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,118.96270751953125,121.83079643262626
1087,1087,/yh/study/new_data/model_dataset_flight/vi/vi_001087.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4314967691898346,0.02909974381327629,0.5394034385681152,1,1,0,-341.0033264160156,215.28573608398438,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330440521240234,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,128.29635620117188,125.40137567668825
1088,1088,/yh/study/new_data/model_dataset_flight/vi/vi_001088.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.935201108455658,0.06479885429143906,0.0,1,0,1,-338.39044189453125,213.61097717285156,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,125.28424835205078,128.1700609769049
1089,1089,/yh/study/new_data/model_dataset_flight/vi/vi_001089.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43150076270103455,0.029102105647325516,0.539397120475769,1,1,0,-335.52252197265625,211.7858123779297,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330440521240234,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,134.65383911132812,131.74399765536816
1090,1090,/yh/study/new_data/model_dataset_flight/vi/vi_001090.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.935192883014679,0.06480709463357925,0.0,1,0,1,-332.6539611816406,209.96022033691406,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333039879798889,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,131.9091339111328,134.81101759875446
1091,1091,/yh/study/new_data/model_dataset_flight/vi/vi_001091.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4314994215965271,0.02909514494240284,0.539405345916748,1,1,0,-330.0468444824219,208.301025390625,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,141.01434326171875,138.09138814511553
1092,1092,/yh/study/new_data/model_dataset_flight/vi/vi_001092.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351962208747864,0.06480381637811661,0.0,1,0,1,-327.2398376464844,206.50228881835938,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333039879798889,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,138.1815948486328,141.0970620240625
1093,1093,/yh/study/new_data/model_dataset_flight/vi/vi_001093.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43149933218955994,0.029108505696058273,0.5393921136856079,1,1,0,-324.429443359375,204.7013702392578,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608474254608,0.33353477716445923,0.33330440521240234,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,147.56036376953125,144.62520878463573
1094,1094,/yh/study/new_data/model_dataset_flight/vi/vi_001094.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351975321769714,0.06480245292186737,0.0,1,0,1,-321.6215515136719,202.90203857421875,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.33353590965270996,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,144.7089385986328,147.63708402813245
1095,1095,/yh/study/new_data/model_dataset_flight/vi/vi_001095.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43149465322494507,0.02909872680902481,0.5394065976142883,1,1,0,-318.77154541015625,201.1204833984375,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,154.14756774902344,151.20174432607342
1096,1096,/yh/study/new_data/model_dataset_flight/vi/vi_001096.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352051615715027,0.06479484587907791,0.0,1,0,1,-315.9222717285156,199.33937072753906,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,151.31060791015625,154.2495858955218
1097,1097,/yh/study/new_data/model_dataset_flight/vi/vi_001097.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43150225281715393,0.0290951207280159,0.5394026041030884,1,1,0,-313.0736999511719,197.55870056152344,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330440521240234,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,160.77328491210938,157.81809738041298
1098,1098,/yh/study/new_data/model_dataset_flight/vi/vi_001098.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352147579193115,0.06478523463010788,0.0,1,0,1,-310.3135681152344,195.83432006835938,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335358500480652,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,157.81686401367188,160.76542014840277
1099,1099,/yh/study/new_data/model_dataset_flight/vi/vi_001099.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315010905265808,0.029089244082570076,0.5394096970558167,1,1,0,-307.3031921386719,193.95361328125,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,167.4902801513672,164.52653498526587
1100,1100,/yh/study/new_data/model_dataset_flight/vi/vi_001100.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352110028266907,0.06478897482156754,0.0,1,0,1,-304.5564880371094,192.2376251220703,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,164.5037384033203,167.4612035053858
1101,1101,/yh/study/new_data/model_dataset_flight/vi/vi_001101.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43149951100349426,0.0290926955640316,0.5394077301025391,1,1,0,-301.740234375,190.4744415283203,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330440521240234,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,173.9735565185547,171.0023036074283
